Name,Type,Mean index value,Index value SD,Mean index value (visible),Index value (visible) SD,Area [ha],index_name,source_folder,measurement,altitude_m,CV
Zcarron4duzy,Area,0.29716,0.09466,0.29785,0.09375,0.00072,LCI,"1 01LBZ20,05_L30",1,30,0.31854893
Zcarron5maly,Area,0.29392,0.07067,0.29391,0.07064,0.00042,LCI,"1 01LBZ20,05_L30",1,30,0.240439575
Zcarron5duzy,Area,0.2987,0.08866,0.29883,0.08821,0.00075,LCI,"1 01LBZ20,05_L30",1,30,0.296819551
Zcarron2maly,Area,0.24819,0.07469,0.24887,0.07394,0.00039,LCI,"1 01LBZ20,05_L30",1,30,0.300938797
Zcarron2duzy,Area,0.25022,0.08397,0.25139,0.08286,0.00063,LCI,"1 01LBZ20,05_L30",1,30,0.335584685
Zmor3maly,Area,0.32238,0.07075,0.32237,0.07073,0.00042,LCI,"1 01LBZ20,05_L30",1,30,0.219461505
Zmor3duzy,Area,0.33855,0.0892,0.33845,0.08897,0.00074,LCI,"1 01LBZ20,05_L30",1,30,0.263476591
Zmor4maly,Area,0.33897,0.07641,0.33897,0.07633,0.00044,LCI,"1 01LBZ20,05_L30",1,30,0.225418179
Zmor4duzy,Area,0.34626,0.08895,0.34593,0.08852,0.00069,LCI,"1 01LBZ20,05_L30",1,30,0.256887888
Zmor5maly,Area,0.34282,0.07077,0.34281,0.07076,0.00047,LCI,"1 01LBZ20,05_L30",1,30,0.206434864
Zmor5duzy,Area,0.36171,0.08898,0.36098,0.08819,0.00078,LCI,"1 01LBZ20,05_L30",1,30,0.245998175
Zmor2maly,Area,0.29436,0.07183,0.29456,0.07154,0.0005,LCI,"1 01LBZ20,05_L30",1,30,0.244020927
Zmor2duzy,Area,0.30225,0.08142,0.30246,0.08116,0.0007,LCI,"1 01LBZ20,05_L30",1,30,0.269379653
Zample2maly,Area,0.73364,0.2309,0.71987,0.22212,0.00031,MCARI,"1 01LBZ20,05_L30",1,30,0.314732021
Zample2duzy,Area,0.68239,0.26984,0.66692,0.26072,0.0005,MCARI,"1 01LBZ20,05_L30",1,30,0.395433696
Zample3maly,Area,0.82344,0.22396,0.78745,0.20687,0.00029,MCARI,"1 01LBZ20,05_L30",1,30,0.271980958
Zample3duzy,Area,0.67052,0.32256,0.63553,0.30625,0.00053,MCARI,"1 01LBZ20,05_L30",1,30,0.481059476
Zample4maly,Area,0.81431,0.23189,0.76652,0.20471,0.00039,MCARI,"1 01LBZ20,05_L30",1,30,0.2847687
Zample4duzy,Area,0.74987,0.29388,0.69627,0.26893,0.00057,MCARI,"1 01LBZ20,05_L30",1,30,0.391907931
Zample5maly,Area,0.89333,0.24503,0.79776,0.20171,0.00038,MCARI,"1 01LBZ20,05_L30",1,30,0.274288337
Zample5duzy,Area,0.7013,0.37517,0.58936,0.32296,0.00072,MCARI,"1 01LBZ20,05_L30",1,30,0.534963639
Zprze2maly,Area,0.61963,0.16485,0.61891,0.16382,0.00024,MCARI,"1 01LBZ20,05_L30",1,30,0.266045866
Zprze2duzy,Area,0.5746,0.21086,0.57391,0.20981,0.00039,MCARI,"1 01LBZ20,05_L30",1,30,0.366968326
Zprze3maly,Area,0.66881,0.1903,0.66596,0.18745,0.00031,MCARI,"1 01LBZ20,05_L30",1,30,0.284535219
Zprze3duzy,Area,0.61552,0.23661,0.61086,0.23255,0.00049,MCARI,"1 01LBZ20,05_L30",1,30,0.384406681
Zprze4maly,Area,0.73781,0.19738,0.72891,0.19032,0.00031,MCARI,"1 01LBZ20,05_L30",1,30,0.267521449
Zprze4duzy,Area,0.67143,0.25835,0.65875,0.24984,0.0005,MCARI,"1 01LBZ20,05_L30",1,30,0.384775777
Zprze5maly,Area,0.77985,0.20362,0.75625,0.18646,0.00037,MCARI,"1 01LBZ20,05_L30",1,30,0.261101494
Zprze5duzy,Area,0.69006,0.26588,0.66734,0.25152,0.00062,MCARI,"1 01LBZ20,05_L30",1,30,0.385299829
Zcarron3maly,Area,0.80689,0.21636,0.77427,0.19672,0.0004,MCARI,"1 01LBZ20,05_L30",1,30,0.268140639
Zcarron3duzy,Area,0.73424,0.27395,0.6989,0.25533,0.00062,MCARI,"1 01LBZ20,05_L30",1,30,0.373106886
Zcarron4maly,Area,0.84881,0.2081,0.80896,0.18597,0.00037,MCARI,"1 01LBZ20,05_L30",1,30,0.245166763
Zcarron4duzy,Area,0.70605,0.32067,0.6593,0.29936,0.00072,MCARI,"1 01LBZ20,05_L30",1,30,0.454174634
Zcarron5maly,Area,0.88792,0.20556,0.83392,0.18048,0.00042,MCARI,"1 01LBZ20,05_L30",1,30,0.231507343
Zcarron5duzy,Area,0.79121,0.28086,0.73555,0.25785,0.00075,MCARI,"1 01LBZ20,05_L30",1,30,0.354975291
Zcarron2maly,Area,0.70036,0.22089,0.69386,0.21598,0.00039,MCARI,"1 01LBZ20,05_L30",1,30,0.31539494
Zcarron2duzy,Area,0.60893,0.26723,0.60361,0.26331,0.00063,MCARI,"1 01LBZ20,05_L30",1,30,0.438851756
Zmor3maly,Area,0.80498,0.19035,0.78349,0.17468,0.00042,MCARI,"1 01LBZ20,05_L30",1,30,0.236465502
Zmor3duzy,Area,0.68699,0.28962,0.66144,0.2756,0.00074,MCARI,"1 01LBZ20,05_L30",1,30,0.421578189
Zmor4maly,Area,0.69039,0.20558,0.68059,0.19654,0.00044,MCARI,"1 01LBZ20,05_L30",1,30,0.297773722
Zmor4duzy,Area,0.65259,0.27614,0.6348,0.26438,0.00069,MCARI,"1 01LBZ20,05_L30",1,30,0.4231447
Zmor5maly,Area,0.75544,0.2121,0.73593,0.19769,0.00047,MCARI,"1 01LBZ20,05_L30",1,30,0.280763529
Zmor5duzy,Area,0.66103,0.30429,0.63493,0.28998,0.00078,MCARI,"1 01LBZ20,05_L30",1,30,0.460327065
Zmor2maly,Area,0.6555,0.21849,0.65123,0.21466,0.0005,MCARI,"1 01LBZ20,05_L30",1,30,0.333318078
Zmor2duzy,Area,0.58322,0.27003,0.57809,0.26595,0.0007,MCARI,"1 01LBZ20,05_L30",1,30,0.462998525
Zample2maly,Area,0.61691,0.16542,0.61398,0.16447,0.00031,MCARI2,"1 01LBZ20,05_L30",1,30,0.268142841
Zample2duzy,Area,0.56656,0.20077,0.56359,0.19979,0.0005,MCARI2,"1 01LBZ20,05_L30",1,30,0.354366704
Zample3maly,Area,0.67639,0.14168,0.66882,0.14017,0.00029,MCARI2,"1 01LBZ20,05_L30",1,30,0.209464954
Zample3duzy,Area,0.55543,0.23223,0.54706,0.23019,0.00053,MCARI2,"1 01LBZ20,05_L30",1,30,0.418108493
Zample4maly,Area,0.68482,0.14513,0.66509,0.14075,0.00039,MCARI2,"1 01LBZ20,05_L30",1,30,0.211924301
Zample4duzy,Area,0.6257,0.20339,0.60328,0.19962,0.00057,MCARI2,"1 01LBZ20,05_L30",1,30,0.325059933
Zample5maly,Area,0.72916,0.13498,0.68833,0.12887,0.00038,MCARI2,"1 01LBZ20,05_L30",1,30,0.185117121
Zample5duzy,Area,0.58603,0.25636,0.5291,0.24546,0.00072,MCARI2,"1 01LBZ20,05_L30",1,30,0.437452008
Zprze2maly,Area,0.54723,0.12456,0.54714,0.12447,0.00024,MCARI2,"1 01LBZ20,05_L30",1,30,0.2276191
Zprze2duzy,Area,0.49837,0.16771,0.4984,0.16753,0.00039,MCARI2,"1 01LBZ20,05_L30",1,30,0.336517046
Zprze3maly,Area,0.58108,0.13481,0.58091,0.13468,0.00031,MCARI2,"1 01LBZ20,05_L30",1,30,0.231999036
Zprze3duzy,Area,0.53319,0.17341,0.53281,0.17318,0.00049,MCARI2,"1 01LBZ20,05_L30",1,30,0.325231156
Zprze4maly,Area,0.63803,0.12232,0.63674,0.12163,0.00031,MCARI2,"1 01LBZ20,05_L30",1,30,0.191715123
Zprze4duzy,Area,0.57075,0.18048,0.5691,0.17961,0.0005,MCARI2,"1 01LBZ20,05_L30",1,30,0.316215506
Zprze5maly,Area,0.6644,0.12203,0.65847,0.11923,0.00037,MCARI2,"1 01LBZ20,05_L30",1,30,0.183669476
Zprze5duzy,Area,0.58826,0.18181,0.5822,0.17955,0.00062,MCARI2,"1 01LBZ20,05_L30",1,30,0.309064019
Zcarron3maly,Area,0.66732,0.14093,0.65719,0.13796,0.0004,MCARI2,"1 01LBZ20,05_L30",1,30,0.211188036
Zcarron3duzy,Area,0.61189,0.18893,0.6012,0.18618,0.00062,MCARI2,"1 01LBZ20,05_L30",1,30,0.308764647
Zcarron4maly,Area,0.70354,0.12884,0.68549,0.12473,0.00037,MCARI2,"1 01LBZ20,05_L30",1,30,0.183131023
Zcarron4duzy,Area,0.5866,0.22817,0.56491,0.2237,0.00072,MCARI2,"1 01LBZ20,05_L30",1,30,0.388970338
Zcarron5maly,Area,0.72516,0.1265,0.70168,0.1239,0.00042,MCARI2,"1 01LBZ20,05_L30",1,30,0.174444261
Zcarron5duzy,Area,0.65274,0.18878,0.62932,0.18586,0.00075,MCARI2,"1 01LBZ20,05_L30",1,30,0.289211631
Zcarron2maly,Area,0.58378,0.16104,0.58295,0.16051,0.00039,MCARI2,"1 01LBZ20,05_L30",1,30,0.275857344
Zcarron2duzy,Area,0.50675,0.20232,0.50602,0.20188,0.00063,MCARI2,"1 01LBZ20,05_L30",1,30,0.399250123
Zmor3maly,Area,0.68563,0.12004,0.67602,0.11634,0.00042,MCARI2,"1 01LBZ20,05_L30",1,30,0.175079854
Zmor3duzy,Area,0.59109,0.20744,0.57976,0.20449,0.00074,MCARI2,"1 01LBZ20,05_L30",1,30,0.350944865
Zmor4maly,Area,0.61327,0.14707,0.60745,0.14411,0.00044,MCARI2,"1 01LBZ20,05_L30",1,30,0.239812807
Zmor4duzy,Area,0.56847,0.19708,0.56004,0.19385,0.00069,MCARI2,"1 01LBZ20,05_L30",1,30,0.346684961
Zmor5maly,Area,0.65425,0.14163,0.64288,0.13729,0.00047,MCARI2,"1 01LBZ20,05_L30",1,30,0.216476882
Zmor5duzy,Area,0.57237,0.21902,0.55822,0.21508,0.00078,MCARI2,"1 01LBZ20,05_L30",1,30,0.382654577
Zmor2maly,Area,0.56064,0.16793,0.55835,0.16657,0.0005,MCARI2,"1 01LBZ20,05_L30",1,30,0.299532677
Zmor2duzy,Area,0.49679,0.2099,0.49426,0.2085,0.0007,MCARI2,"1 01LBZ20,05_L30",1,30,0.42251253
Zample2maly,Area,0.18314,0.05939,0.18458,0.05821,0.00031,NDRE,"1 01LBZ20,05_L30",1,30,0.32428743
