Name,index_name,altitude_m,Type,Mean vegetation index value,Mean coefficient of variation of vegetation index,Mean standard deviation of the vegetation index,Mean standard deviation of the standard deviation vegetation index,Total amplitude of vegetation index,Total increase changes of vegetation index,Total decrease changes of vegetation index,Total relative vegetation index amplitude (%),Total relative increase change of vegetation index amplitude (%),Total relative decrease change of vegetation index amplitude (%),Number of increase changes vegetation index,Number of decrease changes vegetation index,Roughness of vegetation index dynamics,Concentration of vegetation index changes,Total normalized temporal amplitude relative to index bounds,Normalized temporal roughness relative to index bounds,Spearman correlation between index level and magnitude of temporal change
Glen Ample 4 Bounded,GNDVI,30,Area,0.73465,0.08584129051210887,0.06219875,0.015043353005326212,0.2723200000000001,0.09979000000000005,0.17253000000000007,0.3745768062793201,0.12912614750172413,0.24545065877759598,3,4,0.3963500000000002,0.19169826093256565,0.6892135958313172,0.5833019810272154,0.39285714285714296
Glen Ample 4 Bounded,GNDVI,50,Area,0.7397787499999999,0.06594594782035895,0.04808625,0.01039839402091908,0.35500999999999994,0.12390999999999996,0.23109999999999997,0.48580238142058746,0.1580203016080206,0.32778207981256685,3,4,0.4762899999999999,0.1640713253495964,0.9088347644109271,0.7551851883352854,0.0
Glen Ample 4 Bounded,LCI,30,Area,0.38009499999999996,0.18538949152904022,0.06871,0.015230052996812397,0.33220000000000005,0.11166000000000004,0.22054,0.9083766693636909,0.2712527943797015,0.6371238749839894,3,4,0.4487100000000003,0.15971610278076104,0.826980633965453,0.49849989944372647,0.1785714285714286
Glen Ample 4 Bounded,LCI,50,Area,0.35480500000000004,0.19683184923741742,0.0655225,0.011403050656982732,0.43035999999999985,0.15179999999999996,0.2785599999999999,1.5287361862287805,0.4398816305692732,1.0888545556595073,3,4,0.6678799999999998,0.2666209237854209,1.3251392782638076,1.8093332795225003,-0.7142857142857144
Glen Ample 4 Bounded,MCARI,30,Area,0.8371575,0.22425159531066718,0.18432749999999998,0.03935397629211056,1.4209399999999999,0.6570199999999999,0.7639199999999999,1.7834033734158787,0.6533552609493185,1.1300481124665602,3,4,2.5982999999999996,0.22612079187347892,-5.597080948809094,21.503493349011237,-0.07142857142857144
Glen Ample 4 Bounded,MCARI,50,Area,0.91707375,0.2049537566846683,0.18619375,0.02753283335401571,0.9395899999999998,0.4267399999999999,0.5128499999999999,0.971655562660791,0.38935482604464927,0.5823007366161417,2,5,1.3507799999999996,0.22781831480397485,-0.5684847998839846,5.4138047530308615,0.8571428571428573
Glen Ample 4 Bounded,MCARI2,30,Area,0.7627425000000001,0.15830267612415114,0.1182925,0.021086885396242986,0.41244999999999976,0.14741999999999988,0.2650299999999999,0.58084533309842,0.1875211972152288,0.39332413588319115,3,4,0.7462199999999996,0.2887014959189153,1.1648958114576295,1.0740116148298096,-0.1785714285714286
Glen Ample 4 Bounded,MCARI2,50,Area,0.7619125,0.13146443959749565,0.09748125,0.01909099670936913,0.5713100000000001,0.20701000000000003,0.36430000000000007,0.7725741335951968,0.2496340998015127,0.522940033793684,3,4,1.00333,0.21246738103383042,1.8746577792467893,2.3536510882284962,0.3214285714285715
Glen Ample 4 Bounded,NDRE,30,Area,0.2581025,0.22107602285998434,0.055667499999999995,0.010868070863116154,0.27766,0.09722999999999998,0.18043,1.120890319329737,0.34366286178835104,0.7772274575413861,3,4,0.3739300000000001,0.154636865029548,0.9128692218247767,0.7257557960587483,0.21428571428571433
Glen Ample 4 Bounded,NDRE,50,Area,0.23825500000000002,0.2313952068496133,0.05173,0.007184318239849108,0.33928,0.12126000000000003,0.21802000000000002,1.8415001514261746,0.5214421951349519,1.3200579562912227,3,4,0.5271600000000001,0.25125886581407036,1.4798385534079224,2.3287549207622105,-0.7142857142857144
Glen Ample 4 Bounded,NDVI,30,Area,0.86789375,0.06783338499384323,0.05856375,0.013252096262748127,0.07869999999999988,0.019569999999999976,0.059129999999999905,0.0920071598373214,0.022103278550931083,0.06990388128639032,3,4,0.11842999999999981,0.32965560110370457,0.2409151677245887,0.3648500644661966,-0.3571428571428572
Glen Ample 4 Bounded,NDVI,50,Area,0.8645799999999999,0.052530805303039545,0.04516625,0.009419769389806891,0.12205999999999995,0.035719999999999974,0.08633999999999997,0.1424774743866008,0.04020209091389974,0.10227538347270106,1,6,0.17030999999999985,0.26468177277561006,0.4226599885080849,0.7371744301625511,-0.42857142857142866
Glen Ample 4 Bounded,OSAVI,30,Area,0.6633212500000001,0.09033053298761452,0.05921125,0.011745922620819776,0.2332599999999998,0.0837699999999999,0.1494899999999999,0.36248576834746526,0.12156138760564478,0.24092438074182052,4,3,0.4327899999999997,0.28074454884287237,0.5144822334217338,0.44185251758824146,0.3571428571428572
Glen Ample 4 Bounded,OSAVI,50,Area,0.6667449999999999,0.07015942207608639,0.046113749999999995,0.009482037058866324,0.30062999999999995,0.10592000000000001,0.19470999999999994,0.4538674079116457,0.14744021461865936,0.30642719329298634,3,4,0.55024,0.22741527848454232,0.6831239596156806,0.7710156601115172,0.4642857142857144
Glen Ample 4 Bounded,SIPI2,30,Area,0.9100362500000001,0.029218480306361864,0.0264225,0.008366487144725506,0.17456000000000016,0.07090000000000007,0.10366000000000009,0.19192869443801913,0.07627503799115466,0.11565365644686446,3,4,0.23640000000000005,0.15775336086604752,1.1580085696730276,1.6173461958457347,0.42857142857142866
Glen Ample 4 Bounded,SIPI2,50,Area,0.9157312499999999,0.023089354378078596,0.0210175,0.006110194642679443,0.19440999999999997,0.0716,0.12280999999999997,0.2131569487677415,0.07650324703110341,0.1366537017366381,3,4,0.23072000000000004,0.14832730519898352,1.2815662217875412,1.686999366984001,0.07142857142857144
Glen Ample 5 Edges,GNDVI,30,Area,0.73661,0.08660191489441421,0.0631975,0.012656699806821681,0.24917,0.08316000000000001,0.16601,0.3426167723660667,0.1079142003935955,0.23470257197247119,3,4,0.32989,0.1702709414568484,0.5983679020852517,0.42318364909669526,0.03571428571428572
Glen Ample 5 Edges,GNDVI,50,Area,0.7436025,0.07298395824965088,0.053561250000000005,0.01323419535845358,0.35462000000000027,0.12507000000000013,0.22955000000000014,0.48074291864643653,0.15877719825915299,0.32196572038728355,3,4,0.48720000000000063,0.15942369285102131,0.9152817200894242,0.8184005252759812,0.642857142857143
Glen Ample 5 Edges,LCI,30,Area,0.39296375,0.20860092272052683,0.0807775,0.024394313593833414,0.28875999999999996,0.10094999999999998,0.18780999999999998,0.7471566836649342,0.23784222864823948,0.5093144550166947,3,4,0.4120299999999999,0.16353571502653574,0.6850331343916491,0.43610052882617595,0.10714285714285716
Glen Ample 5 Edges,LCI,50,Area,0.37347125,0.23929807483071758,0.08509125000000001,0.022591471486571466,0.37977000000000005,0.13807000000000003,0.24170000000000003,1.1817611050833712,0.37491387110095753,0.8068472339824138,3,4,0.5060199999999999,0.2420871019322026,1.027110532506741,1.0943146722053156,-0.3571428571428572
Glen Ample 5 Edges,MCARI,30,Area,0.7622575,0.3704996741256986,0.27707625,0.06003314511584413,1.2738099999999999,0.55146,0.7223499999999999,1.744274739901078,0.6031254043792331,1.141149335521845,2,5,2.1679,0.20960352466038024,9.00565064264353,14.521532681345857,0.10714285714285716
Glen Ample 5 Edges,MCARI,50,Area,0.7932825,0.3669068774496231,0.28809375,0.05039535521043298,0.3834399999999999,0.12583999999999995,0.25759999999999994,0.49518190865204115,0.15251939399376727,0.3426625146582739,4,3,0.5192899999999998,0.2458833169756176,1.1005726231393549,0.9720320920450594,0.6785714285714287
Glen Ample 5 Edges,MCARI2,30,Area,0.7046325,0.2813908064774859,0.193525,0.03936254564938604,0.4178600000000001,0.11573000000000011,0.30213,0.6201666645307926,0.15119220482126028,0.46897445970953233,3,4,0.6780200000000003,0.22391280743510436,0.9641019851679983,0.7939230166406827,0.21428571428571433
Glen Ample 5 Edges,MCARI2,50,Area,0.68833875,0.2670164309044865,0.1789025,0.032931082473206724,0.36492000000000024,0.0756500000000001,0.28927000000000014,0.5634432610148942,0.10114728162585247,0.46229597938904166,2,5,0.5588800000000004,0.2563897265463392,0.7626060183625839,1.0173264127647914,0.0
Glen Ample 5 Edges,NDRE,30,Area,0.2705225,0.2549587478978645,0.06801625,0.020528438767092972,0.24622999999999992,0.09212999999999996,0.15409999999999996,0.9257372636206884,0.31176985589483214,0.6139674077258563,3,4,0.3619099999999998,0.16461141787311573,0.7449647671218314,0.6557345604642739,0.28571428571428575
